,household_income_feeling,migration_want,planning_to_move12,prepared_to_move,why_no_leave
4730,2,1,1.0,1.0,
4731,3,0,,,
4732,2,0,,,
4733,3,0,,,
4734,1,0,,,
4735,2,0,,,
4736,2,0,,,
4737,2,0,,,
4738,2,0,,,
4739,2,1,0.0,,
4740,1,0,,,
4741,1,0,,,
4742,1,0,,,
4743,2,0,,,
4744,1,1,0.0,,1 3 4
4745,2,1,0.0,,1 2
4746,2,1,0.0,,7
4747,4,0,,,
4748,2,1,1.0,1.0,
4749,2,1,1.0,1.0,
4750,1,0,,,
4751,4,1,1.0,0.0,
4752,4,0,,,
4753,4,1,0.0,,
4754,1,0,,,
4755,4,0,,,
4756,2,0,,,
4757,2,0,,,
4758,3,0,,,
4759,2,0,,,
4760,3,0,,,
4761,2,0,,,
4762,2,0,,,
4763,2,0,,,
4764,1,0,,,
4765,2,0,,,
4766,2,0,,,
4767,2,0,,,
4768,1,0,,,
4769,1,1,0.0,,
4770,1,0,,,
4771,2,0,,,
4772,1,0,,,
4773,1,1,0.0,,
4774,1,0,,,
4775,2,1,1.0,0.0,
4776,2,0,,,1 4 7
4777,3,1,1.0,1.0,
4778,2,1,0.0,,
4779,3,1,0.0,,
4780,3,0,,,
4781,3,0,,,
4782,3,0,,,
4783,3,0,,,
4784,3,1,1.0,0.0,
4785,3,0,,,4 7 2
4786,4,0,,,99
4787,4,1,0.0,,3 5 7
4788,4,0,,,1 5
4789,3,1,0.0,,7 6 3
4790,2,0,,,
4791,2,0,,,
4792,2,0,,,
4793,2,1,0.0,,
4794,2,0,,,
4795,2,0,,,
4796,1,0,,,
4797,2,0,,,
4798,3,0,,,
4799,1,0,,,
4800,2,0,,,
4801,2,0,,,
4802,1,0,,,
4803,2,0,,,
4804,2,0,,,
4805,2,0,,,
4806,2,0,,,
4807,2,0,,,
4808,2,0,,,
4809,2,1,0.0,,
4810,2,0,,,
4811,2,0,,,
4812,3,0,,,
4813,2,0,,,
4814,2,0,,,
4815,2,0,,,
4816,2,1,0.0,,
4817,2,1,0.0,,
4818,2,1,0.0,,1 4
4819,2,1,0.0,,
4820,2,0,,,
4821,2,0,,,1 2
4822,2,0,,,
4823,2,1,0.0,,
4824,2,1,0.0,,
4825,2,1,1.0,0.0,
4826,2,0,,,1
4827,2,0,,,
4828,2,1,0.0,,
4829,1,1,0.0,,
4830,2,1,0.0,,
4831,3,0,,,
4832,3,1,0.0,,
4833,2,0,,,
4834,3,0,,,
4835,3,0,,,3
4836,3,0,,,
4837,3,0,,,
4838,3,1,0.0,,
4839,2,1,0.0,,6
4840,2,0,,,
4841,2,1,0.0,,4
4842,3,1,0.0,,4
4843,3,0,,,
4844,4,1,0.0,,
4845,3,1,1.0,0.0,4
4846,2,1,1.0,1.0,3
4847,4,0,,,
4848,3,0,,,
4849,3,1,0.0,,
4850,3,0,,,
4851,2,0,,,
4852,3,0,,,
4853,3,1,0.0,,4 7
4854,2,0,,,
4855,4,1,0.0,,3 4 5
4856,3,1,1.0,0.0,
4857,2,1,0.0,,99
4858,1,0,,,1 5
4859,2,0,,,
4860,1,1,0.0,,
4861,1,0,,,
4862,2,0,,,
4863,2,1,0.0,,4
4864,2,1,0.0,,
4865,4,1,1.0,0.0,1
4866,1,0,,,
4867,1,1,1.0,1.0,
4868,1,0,,,
4869,1,0,,,
4870,99,1,1.0,1.0,
4871,1,1,0.0,,
4872,4,1,0.0,,
4873,3,1,0.0,,3
4874,4,1,0.0,,
4875,4,1,0.0,,
4876,2,1,1.0,0.0,
4877,3,1,1.0,1.0,2 3 1
4878,2,1,1.0,0.0,3
4879,2,1,0.0,,
4880,4,0,,,
4881,3,1,0.0,,
4882,2,0,,,
4883,3,1,0.0,,7 1 4
4884,3,0,,,
4885,2,0,,,
4886,2,0,,,
4887,2,1,0.0,,6
4888,2,0,,,
4889,2,0,,,
4890,3,1,1.0,1.0,
4891,2,0,,,
4892,2,1,0.0,,
4893,3,0,,,
4894,1,0,,,
4895,1,1,0.0,,1
4896,2,1,0.0,,
4897,2,0,,,
4898,2,1,0.0,,
4899,2,1,0.0,,
4900,2,1,0.0,,3 1 4
4901,2,1,0.0,,7
4902,2,1,0.0,,7
4903,2,1,0.0,,
4904,2,1,0.0,,1
4905,2,1,0.0,,1
4906,2,1,0.0,,
4907,2,1,0.0,,3 4
4908,3,1,0.0,,3 4 5
4909,1,1,0.0,,
4910,2,1,0.0,,1 3
4911,3,1,0.0,,1
4912,2,0,,,
4913,2,0,,,99
4914,2,1,0.0,,99
4915,4,1,1.0,0.0,
4916,2,1,0.0,,3 4
4917,2,0,,,6
4918,1,99,,,
4919,2,1,0.0,,7
4920,1,0,,,
4921,2,1,1.0,0.0,
4922,3,1,1.0,0.0,
4923,2,0,,,
4924,2,0,,,
4925,2,0,,,
4926,2,1,0.0,,3
4927,2,1,0.0,,4
4928,2,1,0.0,,
4929,1,1,1.0,1.0,
4930,4,1,0.0,,4
4931,4,0,,,
4932,4,0,,,
4933,4,0,,,
4934,2,1,0.0,,5 3 4
4935,4,0,,,
4936,2,1,0.0,,
4937,2,0,,,4
4938,3,1,0.0,,5
4939,2,1,0.0,,
4940,3,1,0.0,,
4941,2,1,0.0,,
4942,2,1,1.0,1.0,
4943,1,0,,,
4944,2,0,,,
4945,1,1,0.0,,
4946,2,1,1.0,0.0,
4947,1,0,,,
4948,2,0,,,
4949,2,0,,,
4950,2,0,,,
4951,3,0,,,
4952,2,1,0.0,,6
4953,1,0,,,
4954,2,0,,,
4955,2,1,1.0,1.0,
4956,1,0,,,
4957,2,0,,,
4958,2,1,0.0,,
4959,4,1,0.0,,
4960,2,1,0.0,,2 4 5
4961,2,0,,,
4962,4,1,0.0,,
4963,3,1,0.0,,
4964,3,99,,,
4965,1,1,1.0,1.0,
4966,2,0,,,
4967,2,0,,,4 5
4968,2,0,,,
4969,2,0,,,
4970,2,0,,,
4971,3,0,,,
4972,2,0,,,
4973,1,0,,,
4974,3,1,1.0,1.0,
4975,2,1,0.0,,
4976,3,0,,,
4977,4,1,0.0,,3
4978,3,0,,,
4979,2,0,,,
4980,2,0,,,99 9
4981,2,0,,,
4982,3,1,1.0,0.0,1 2
4983,2,1,0.0,,
4984,2,0,,,
4985,3,0,,,
4986,2,0,,,
4987,2,1,0.0,,
4988,2,0,,,
4989,2,1,0.0,,1 3 7
4990,2,1,0.0,,1 6
4991,3,0,,,1 6
4992,2,1,0.0,,
4993,2,0,,,
4994,2,0,,,
4995,3,1,0.0,,
4996,2,0,,,
4997,2,0,,,
